product_title,original_price,price,sold,shipping_cost,shipping_type,discount_percent,total_cost,outliers_flag
"Simplistic A Frame Computer Desk, Black/French Oak Grey",70.52,35.68,26.00,0.00,free shipping,0.494071507,35.68,OK
Modern Velvet Storage Ottoman Bench Upholstered Footrest with Rivet Decoration Table Dining Stool with Golden Legs for Bedroom,180.58,91.36,1.00,0.00,free shipping,0.494071507,91.36,OK
"VEVOR 26.4""-44.9"" Gas-Spring Height Adjustable Sit-Stand Desk with 360° Swivel Wheels Home Office Rolling Laptop Table Tiltable",104.98,56.99,43.00,0.00,free shipping,0.457134692,56.99,OK
Small Footstool Ottoman Desk Rest Foot Ottoman Footstool Portable Footrests Foot Stool Leg Rest High Padded Foot Rest,35.23,32.73,45.00,0.00,free shipping,0.070962248,32.73,OK
LEEGOHOME Wardrobe 130x45x170cm 26mm Painted Alloy Steel Pipe ABS Interface Wholesale Purchasing Cloth Wardrobe 5-7Days Delivery,36.05,18.24,4.00,0.00,free shipping,0.494071507,18.24,OK
"Computer Desks 55 x 24 Inches Sit Stand Up Desk Home Office Computer Desk Memory Preset, Black Computers Desks",241.71,122.29,3.00,0.00,free shipping,0.494071507,122.29,OK
"Queen Size Bed Frame,Metal Platform 14 Inch Beds Frames-Mattress Foundation,Steel Slat Black Queen Bed Frame,",148.68,75.22,3.00,0.00,free shipping,0.494071507,75.22,OK
"Makeup Vanity Desk with Mirror and Lights & Charging Station, White Vanity Table with 3 Drawers LED Dresser, Makeup Des",384.72,194.64,1.00,0.00,free shipping,0.494071507,194.64,OK
JARDINA Outdoor 5 Pieces Conversation Sets Patio Wicker 2 - Person Seating Group with Cushions,375.55,190.00,2.00,0.00,free shipping,0.494071507,190,OK
Wardrobe Storage Closet Clothes Portable Wardrobe Storage Closet Portable Closet Organizer Portable Closets Wardrobe,71.91,36.38,7.00,0.00,free shipping,0.494071507,36.38,OK
Footstools Ottomans Leisure Stool Change Shoe Stool Foot Rest Stool Small Footstool for Bedroom Nursery Bedside Entryway Doorway,13.46,7.46,14.00,0.00,free shipping,0.44576523,7.46,OK
1Pc Folding Step Stool Plastic Foldable Stool Outdoor Fishing Stool Portable Camping Fishing Chair Stepping Stool 24x19.5x18.5cm,8.86,2.86,8.00,0.00,free shipping,0.677200903,2.86,OK
"9-Drawer Dresser, Fabric Storage Tower for Bedroom, Hallway, Closet, with Fabric Bins, Steel Frame, Wood Top, Easy Pull Handle",147.95,74.85,2.00,0.00,free shipping,0.494071507,74.85,OK
Shoes Organizer Women's Luxury Belt Luxury Bag Sss Grade 2023 Recommended Mall Cabinet Shoe-shelf Shoerack Living Room Cabinets,19.44,19.44,393.00,0.00,free shipping,0,19.44,OK
Footrest for under Desk Ergonomic Desk Leg Rest Rocker Balance Board Comfortable Foot Stool for Gaming Computer Desk Home Office,9.74,9.74,30.00,0.00,free shipping,0,9.74,OK
"Dining Table Set for 6,Farmhouse Kitchen Table Set with 4 Upholstered Chairs and 1 Bench,Solid Wood Dining Table Set for Kitchen",762.60,451.56,2.00,0.00,free shipping,0.407867821,451.56,OK
"RGB Gaming Chair with LED Lights, Ergonomic Computer Chair for Adults, Reclining Chair, Video Game Chair with Adjustable Lumbar",383.87,194.21,2.00,0.00,free shipping,0.494071507,194.21,OK
"Portable Closet Large Wardrobe Closet Clothes Organizer with 6 Storage Shelves, 4 Hanging Sections 4 Side Pockets,Black",75.15,31.57,12.00,0.00,free shipping,0.579906853,31.57,OK
"Portable Wardrobe Storage Closet, Clothes Storage Cabinet with Curtain,40.55 x 16.73 x 65.35Inches, for Living Room, Bedroom",64.04,32.40,20.00,0.00,free shipping,0.494071507,32.4,OK
Large capacity Assemble simple coat hat rack simple modern bedroom floor hanger cabinet clothes bag storage household wardrobe,59.46,30.08,2.00,84.44,paid shipping,0.494071507,114.52,OK
"Wall TV Stand, Floating Shelves with 4 Cabinets, Entertainment Media Console Center Large Storage TVs Bench, 58'' Wall TV Stand",427.91,216.49,1.00,0.00,free shipping,0.494071507,216.49,OK
Swing Chair Cover Outdoor Garden Swing Chair Waterproof Dustproof Protector Seat Cover Grey,13.15,7.15,71.00,0.00,free shipping,0.456273764,7.15,OK
Folding Stool Stepladder Easy To Hold Lightweight Indoor Outdoor Travel Bath Easy To Carry Children Adults Non-slip,7.78,1.78,51.00,0.00,free shipping,0.771208226,1.78,OK
Shoe Shelf Storage Organizer Stackable Detachable Doorless Rack Cabinet 72 Pairs Plastic Eco-friendly 12x48x72,150.20,75.99,3.00,0.00,free shipping,0.494071507,75.99,OK
LEEGOHOME Wardrobe 145x45x170cm 26mm Painted Alloy Steel Pipe ABS Interface Wholesale Purchasing Cloth Wardrobe 5-7Days Delivery,39.06,19.76,9.00,0.00,free shipping,0.494071507,19.76,OK
Home Decor Creative Art Statue Side Table Floor Decor Simple Style Living Room Large Floor Ornament Small Coffee Table Tea Table,132.35,66.96,4.00,106.05,paid shipping,0.494071507,173.01,OK
New Small Household Shoe Changing Stool Small Chair Ins Sofa Living Room Foot Rest Stool Tea Table Children Bathroom Footstool,15.01,9.01,12.00,0.00,free shipping,0.399733511,9.01,OK
"Closet Wardrobe, 64.5-inch Portable Closet for Bedroom, 3 Clothes Rail Clothes Rail with Fabric Cover, Clothes Storage Organizer",74.71,31.36,10.00,0.00,free shipping,0.580243609,31.36,OK
"Cross Legged Office Chair,Armless Wide No Wheels, Modern Home Office Desk Chair Swivel Adjustable Leather Vanity",137.07,69.35,8.00,0.00,free shipping,0.494071507,69.35,OK
"Dresser, 5 Fabric Drawers, Dresser, Cloakroom, Storage Rack and Wooden TV Face Dresser",98.29,49.73,3.00,0.00,free shipping,0.494071507,49.73,OK
Simple Shoe Rack Multi-Layer Space Saving Shoe Rack DIY Home Use Multifunctional Organizer Multifunctional Economic Shoe Rack,21.77,6.92,47.00,0.00,free shipping,0.682131373,6.92,OK
Simple Open Closets Installation-Free Foldable Wardrobe For Clothes Storage Locker Metal Material Integrated Bedroom Cabinets,119.65,61.08,5.00,0.00,free shipping,0.489511074,61.08,OK
Acrylic Transparent Coffee Table Clear Drink Table Small Round End Modern Living Room Side Table Acrylic desk Home Decorations,37.58,31.58,5.00,0.00,free shipping,0.159659393,31.58,OK
Premium Quality Patio Swing with Cotton Rope Metal Frame Cozy Nordic Style Hanging Lounger Swing Chair Outdoor Hammock Chair,32.14,16.26,9.00,64.56,paid shipping,0.494071507,80.82,OK
"Twin Size Bed Frame with LED Lights and Charging Station, Upholstered Bed with Drawers, Wooden Planks, and Easy To Assemble",476.75,241.20,22.00,0.00,free shipping,0.494071507,241.2,OK
Shoe Organizer Foldable Plastic Shoe Storage Boxes for Sneakers Stackable Dustproof Transparent Cabinet Multi Layer Shoes Rack,105.38,59.08,17.00,0.00,free shipping,0.439362308,59.08,OK
"UDEAR Portable Closet Large Wardrobe Closet Clothes Organizer with 6 Storage Shelves, 4 Hanging Sections 4 Side Pockets,",93.23,47.17,19.00,0.00,free shipping,0.494071507,47.17,OK
"1pc Large Capacity Clothes Storage Wardrobe with Dustproof Cover - Easy-to-Assemble, Sturdy Frame Organizer for Bedroom, Dorm",66.85,31.48,6.00,0.00,free shipping,0.529094989,31.48,OK
"2 Door Wood Wardrobe Bedroom Closet with Clothing Rod inside Cabinet, 2 Drawers for Storage and Mirror, White",411.76,208.32,7.00,0.00,free shipping,0.494071507,208.32,OK
Classic 6 Drawer Plastic Dresser Storage Tower Closet Organizer Unit for Home Office Bedroom,112.07,56.70,32.00,0.00,free shipping,0.494071507,56.7,OK
Cloud Living Room Coffee Table High Gloss Storage Nordic Household Simple Modern Tea Table Small Apartment Black Table,330.13,167.02,2.00,97.54,paid shipping,0.494071507,264.56,OK
"L Shaped Desk,File Drawer & Power Outlet,Monitor Shelf and Printer Storage Shelves,Sturdy Desk for Home Office Writing",279.05,141.18,3.00,0.00,free shipping,0.494071507,141.18,OK
20PCS Fold Plastic Shoe Boxes Transparent Stackable Organizer Superimposed Combination Cabinet Home Use,81.20,41.08,19.00,0.00,free shipping,0.494071507,41.08,OK
Nordic Leather Dining Room Chairs Drawing Room Home Coffee Chairs Metal Frame Nordic Luxury Dining Chairs,131.32,66.23,30.00,0.00,free shipping,0.495659458,66.23,OK
"Dresser, Make-up Dresser with Illuminated Mirror, with Stool Set, with Drawer, with 3 Lighting Modes, Dresser Set",486.47,246.12,1.00,0.00,free shipping,0.494071507,246.12,OK
Simple Wardrobe Portable Assembly Storage Closet Large Capacity Bedroom Durable and Sturdy Clothes Dustproof Wardrobe,81.46,39.67,13.00,0.00,free shipping,0.513012521,39.67,OK
Ergonomic Office Footrest Portable Foot Rest Under Desk Feet Stool for Home Office Work Foot Resting Stool with Massage Rollers,50.71,24.44,369.00,0.00,free shipping,0.518043778,24.44,OK
Gaming Desk Computer Desk 47 Inch Home Office Desk Extra Large Modern Ergonomic with Cup Holder Headphone Hook Desks,138.77,70.21,5.00,0.00,free shipping,0.494071507,70.21,OK
Dustproof Wardrobe Simple Assembly DIY Storage Wardrobe Bedroom Open Storage Cabinet Household Foldable Multi-layer Wardrobe,75.84,38.37,2.00,0.00,free shipping,0.494071507,38.37,OK
Multi-layer Shoe Rack Storage Organizer Cupboard Shoerack Plastic DIY Assembly Bedroom Cabinets Shoe-shel Orange or Pale,30.81,10.95,3.00,0.00,free shipping,0.64459591,10.95,OK
Office Chairs for Living Room Portable Shoe Rack Organizer Storage Cabinet Chaise Lounge Dining Tables Shoe-shelf Canopy Shoes,35.57,29.57,275.00,0.00,free shipping,0.168681473,29.57,OK
LEEGOHOME Bedroom Wardrobe 195CMx45CMx170CM Closet Wardrobe with 23MM Steel Pipe Bedroom Foldable Cloth Wardrobe,40.28,20.38,9.00,0.00,free shipping,0.494071507,20.38,OK
"Simple Clothes Storage Closet, Large Wardrobe, Durable Clothes Storage Rack for Shirts, Dress, Quilts, 1Pc",101.09,50.68,2.00,0.00,free shipping,0.498664556,50.68,OK
Bamboo Shoe Cabinet with Flip Drawers Shoe Storage Cabinet Freestanding Shoe Organizer Rack Narrow Shoe Shelf for Entryway,208.15,105.31,11.00,0.00,free shipping,0.494071507,105.31,OK
Small White Dresser for Bedroom 4 Drawer Dressers & Chests of Drawers Kids Dresser Organizer for Closet Adult Modern Toiletries,95.74,48.44,12.00,0.00,free shipping,0.494071507,48.44,OK
"WLIVE Tall Dresser for Bedroom with 13 Drawers, Storage Dresser Organizer Unit, Fabric Dresser for Bedroom, Closet, Nursery",161.52,81.72,9.00,0.00,free shipping,0.494071507,81.72,OK
IHOME Small Coffee Table Bedside Storage Rack Mini Sofa Side Table Modern Simple Mobile And Easy To Use For Home Use New 2024,229.18,115.95,21.00,0.00,free shipping,0.494071507,115.95,OK
"Comfy Rocking Chair, Folding Lounge Chair with Footrest, Lazy Sofa Chair Adjustable Backrest, Modern Relaxing Chair for Balcony",114.30,57.83,20.00,303.10,paid shipping,0.494071507,360.93,Outlier
Ergonomic Office Chair With Footrest With Headrest and 4D Flip-up Armrests Computer Executive Desk Chair,263.00,133.06,16.00,0.00,free shipping,0.494071507,133.06,OK
Simple Shoe Cabinet Household Large Capacity Door Shelf Solid Wood Dust-proof Shoe Rack Dormitory Storage Multi-layer Shoe Rack,49.73,25.16,12.00,227.23,paid shipping,0.494071507,252.39,Outlier
Nordic Small Bench Modern Simple Household Dining Table High Chair Living Room Stackable Simple Solid Wood Spare Square Stool,25.85,13.08,19.00,122.29,paid shipping,0.494071507,135.37,Outlier
"Vanity Desk with Mirror and Lights, White Vanity with Bedside Table, 5 Drawers Large Capacity, Metal Silver Handle,Makeup Vanity",316.63,160.19,5.00,0.00,free shipping,0.494071507,160.19,OK
"LED TV Stand for Up 50 to 70 Inch, TVs Entertainment Center Table Stands with 2 Storage and 3 Open Shelves High Gloss, TV Stand",247.94,125.44,1.00,0.00,free shipping,0.494071507,125.44,OK
"Clothes Storage Wardrobe with Dustproof Cover, Large Storage Closet with Steel Frame, Durable Rack, 1Pc",83.80,46.98,10.00,0.00,free shipping,0.439379475,46.98,OK
Nordic Small Round Table Living Room Small Coffee Table Surprise Silent Wind Cream Wind Edge A Few Sofa Corner A Few Ins Hot New,697.21,352.74,9.00,0.00,free shipping,0.494071507,352.74,OK
Swing Chair Cover Outdoor Garden Swing Chair Waterproof Dustproof Protector Seat Cover Blackish Green,9.10,3.10,15.00,0.00,free shipping,0.659340659,3.1,OK
"Gizoon 5 Piece Glass Dining Table Set, Kitchen and Chairs for 4, PU Leather Modern Room Sets Home (Black)",274.05,138.65,7.00,0.00,free shipping,0.494071507,138.65,OK
Shoe Organizer Shoe Shoe-shelf Dining Room Sets Folding Bathtub Women's Wallets Card Wallet Luxury High Brand Bag Cabinet Rack,26.37,20.37,24.00,0.00,free shipping,0.227531286,20.37,OK
Solid Wood Bedside Table Simple Small Cabinet Modern Morocco Storage Cabinet For Bedroom Bedside,22.14,11.20,19.00,66.35,paid shipping,0.494071507,77.55,OK
Table Computer Desk Efficient Home 15.6 in X 39.6 in X 33.6 in Composite Wood Portable Computer Desk Room Desks French Oak/Black,79.00,39.97,28.00,0.00,free shipping,0.494071507,39.97,OK
Mattress Topper Shelf Folding Plastic Cabinet Wardrobe for Bedroom Living Room Drawer Open Closets Dresser Storage Locker Closet,26.48,20.48,280.00,0.00,free shipping,0.226586103,20.48,OK
"Outdoor Patio Sectional Sofa Couch Set with Washable Cushions, Glass Coffee Table Set, Free Shipping, 7 Pcs",1145.83,579.71,0.00,0.00,free shipping,0.494071507,579.71,OK
Simple Shoe Rack Metal Shoe Shelf Living Room Space Saving Shoes Organizer Stand Holder Shoes Storage Organizer Shelf,56.98,28.83,164.00,0.00,free shipping,0.494071507,28.83,OK
L Shaped Gaming Desk Computer Table Black Office Accessories for Desk Tables Reading Desks Gamer Motion Room Study Organizer,199.14,100.75,7.00,0.00,free shipping,0.494071507,100.75,OK
3 Seat Swing Cover Garden Cover Waterproof UV Resistant Chair Shade Dust/Sail Outdoor Courtyard Hammock Tent Swing Top Cover,28.74,14.54,31.00,0.00,free shipping,0.494071507,14.54,OK
2-Piece Terrace Swing Chair Top Rain Cover Rain Pleated Park Rain Cover Outdoor Dust Cover Waterproof Swing Seat 142x120x18cm,46.47,23.51,6.00,0.00,free shipping,0.494071507,23.51,OK
"Wide Chest of Drawers, Dresser with 5 Drawers, for Bedroom, Living Room, Closets & Nursery - Sturdy Steel Frame, Wooden Top",98.35,49.76,4.00,0.00,free shipping,0.494071507,49.76,OK
"Dresser for Bedroom with 12 Drawers, Chest of Drawers with Side Pockets and Hooks, PU Fabric Dresser Drawers for Living Room",203.43,102.92,3.00,0.00,free shipping,0.494071507,102.92,OK
Shoe Organizer Space Saving Shoe Rack Wall Corner Shoe Shelf Adjustable Shoe Cabinet Entry Door Multi-Layer Shoe Storage Racks,45.30,22.92,48.00,0.00,free shipping,0.494071507,22.92,OK
LEEGOHOMEBedroom Closet Wardrobe 170CMx45CMx170CM Closet Wardrobe with 23MM Steel Pipe Bedroom Foldable Cloth Wardrobe,36.05,18.24,3.00,0.00,free shipping,0.494071507,18.24,OK
New Foldable Multi-layer Wardrobe Household Dustproof Wardrobe Simple Assembly DIY Storage Wardrobe Bedroom Open Storage Cabinet,204.50,103.46,133.00,0.00,free shipping,0.494071507,103.46,OK
New 50/60/70cm Dressing Table with Touch screen LED Mirror Makeup Vanity Table Storage Beside Dedroom Makeup Table with Drawer,99.28,50.23,7.00,85.31,paid shipping,0.494071507,135.54,OK
Indoor Outdoor Tassels Hammock Garden Patio White Cotton Swing Chair Bedroom Romantic Hanging Bed Beach Hammocks Chair,25.02,22.52,13.00,0.00,free shipping,0.099920064,22.52,OK
Small Shoes Changing Stool Living Room Simple Fabric Low Stools Repose-pieds Footstool Soft Bag Footrest Stool With Wood Legs,19.77,10.00,9.00,34.63,paid shipping,0.494071507,44.63,OK
Acrylic Transparent Sofa Side Table Family Creative Coffee Table Corner Creative Design Home Minimalist Bedside Table,338.59,171.30,3.00,0.00,free shipping,0.494071507,171.3,OK
"Portable Folding Laptop Desk, Mini Foldable Camping Table, Folding Picnic Table with Storage Space, Mini Lap Desk Reading Holder",31.47,25.47,60.00,0.00,free shipping,0.190657769,25.47,OK
50x30x25cm Portable Natural Bamboo Bed Tray Breakfast Laptop Desk Reading Gaming Desk Folding Table Useful Simple Kitchen Tool,42.89,21.70,28.00,2.33,paid shipping,0.494071507,24.03,OK
"Computer Desk, Modern Simple Style Desk for Home Office, Study Student Writing Desk",135.92,75.55,2.00,0.00,free shipping,0.444158328,75.55,OK
80cm Stowable chair home small apartment dining table and chairs apartment rental dining table set conference room round table,430.79,217.95,6.00,381.73,paid shipping,0.494071507,599.68,Outlier
"Swing Chair Cover Outdoor Garden Swing Chair Waterproof Dustproof Protector Seat Cover, Blue",8.82,8.82,14.00,0.00,free shipping,0,8.82,OK
"Dresser for Bedroom with 8 Drawers, Tall Storage Tower with Drawer Organizers, Side Pockets and Hooks, Fabric Dresser",121.87,61.66,4.00,0.00,free shipping,0.494071507,61.66,OK
Wooden Outdoor Folding Picnic Table Portable Holder Round Foldable Desk Wine Glass Rack Collapsible Table For Garden Party,12.81,7.18,16.00,0.00,free shipping,0.43950039,7.18,OK
Portable Clothes Closet Wardrobe Non-Woven Fabric Wardrobe Sturdy Durable Water-proof Double Rod Clothes Storage Organizer,56.14,25.48,2.00,0.00,free shipping,0.546134663,25.48,OK
Wood Shoe Rack Multi-layer Organized Stand Holder Anti-Vibration Space Saving Easy To Assemble Household Bamboo Simple Shoe Rack,87.69,46.66,2.00,0.00,free shipping,0.467898278,46.66,OK
Portable Plastic Folding Stool Multi Purpose Cartoon Children's Stool Stepstool Outdoor Hiking Fishing Foldable Stool Chair WF,8.37,8.37,20.00,0.00,free shipping,0,8.37,OK
Transparent Tables Glass Creative Lift Coffee Table Simple Sofa Tables Nordic Designer C-Shaped Table Geometric Round Table,176.21,89.15,37.00,363.95,paid shipping,0.494071507,453.1,Outlier
"Twin-Over-Twin Bunk Bed Espresso Converts To 2 Individual Twin Beds, Getting Up and Down in Bed",463.13,234.31,4.00,0.00,free shipping,0.494071507,234.31,OK
Simple Shoe Rack DIY Easy Assemble Dustproof Boots Organizer Stand Holder Space-Saving Shoes Storage Shelf Entryway Shoe Cabinet,77.32,39.12,20.00,0.00,free shipping,0.494071507,39.12,OK
Wooden Tree Swing 500lbs Load Capacity Wooden Swing For Adults Kids Adjustable Height Waterproof Hanging Swing Seat For Outdoor,31.63,16.00,21.00,60.62,paid shipping,0.494071507,76.62,OK
Smart Bedside Tables LED Ultra Smarts Bedside Table Minimalisms Night Stand with Drawer with Wireless USB Charging Minimalism,107.72,60.39,14.00,0.00,free shipping,0.439379874,60.39,OK
